,Artist,Artist_Id,Single_Album_Name,Single_Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
9076,Lyn,1A6WCseWiK22oxqodg7vcy,"Are You Human? (Original Television Soundtrack), Pt.2",73IQLLtKr3SqVIX596Wpc7,LOVE - Instrumental,23BqyJ72MaPmWuOLBkloVc,0.491,0.667,8.0,-7.66,1.0,0.0286,0.0589,0.886,0.127,0.454,168.027,234481.0,4.0
9077,Lyn,1A6WCseWiK22oxqodg7vcy,Mama's dream,1RswNioD0fOrZ1J6IWpVqe,Mama's dream,4kuD6aEWQCiflEUYvre769,0.636,0.336,1.0,-7.244,0.0,0.0418,0.943,0.000152,0.103,0.318,121.694,262880.0,4.0
9078,Lyn,1A6WCseWiK22oxqodg7vcy,Mama's dream,1RswNioD0fOrZ1J6IWpVqe,Mama's dream - Instrumental version,6wZ6AnBCYKusam1ARE2yoj,0.79,0.144,2.0,-16.582,1.0,0.0637,0.897,0.874,0.111,0.134,121.967,262880.0,4.0
9079,Lyn,1A6WCseWiK22oxqodg7vcy,joue avec moi,75a9WvJEoTNjqtpusOdOo9,"Love, Liquor, You",4yxIXzuDlafFyEgFHYnaJF,0.682,0.539,8.0,-5.114,1.0,0.307,0.269,0.0,0.0763,0.276,80.09,231868.0,4.0
9080,Lyn,1A6WCseWiK22oxqodg7vcy,joue avec moi,75a9WvJEoTNjqtpusOdOo9,On&On (Feat. Chancellor),3AmGjxQWh7kKWtVXYjla19,0.635,0.614,4.0,-6.147,0.0,0.361,0.546,9.84e-06,0.0636,0.764,89.646,229079.0,4.0
9081,Lyn,1A6WCseWiK22oxqodg7vcy,joue avec moi,75a9WvJEoTNjqtpusOdOo9,Interstellar,1Nj8O39KzHOwvZ9aeAFkCH,0.591,0.522,2.0,-7.026,1.0,0.192,0.55,0.0,0.0825,0.397,104.356,249981.0,4.0
9082,Lyn,1A6WCseWiK22oxqodg7vcy,joue avec moi,75a9WvJEoTNjqtpusOdOo9,i i,69sy7oJy0zmnwSkSdbJsTS,0.603,0.624,6.0,-4.845,1.0,0.0892,0.587,0.0,0.298,0.578,133.627,226248.0,4.0
9083,Lyn,1A6WCseWiK22oxqodg7vcy,joue avec moi,75a9WvJEoTNjqtpusOdOo9,Vegas,5I9bJwciS2ZQpOyCDeTJBv,0.787,0.669,1.0,-4.825,1.0,0.197,0.0639,0.000219,0.134,0.522,159.98,232499.0,4.0
9084,Lyn,1A6WCseWiK22oxqodg7vcy,"I Can See Your Voice 4, Pt. 2",24KdfevGcQaN1gicSJY4Rv,Back In Time,1Cmz1xRY4t4HLSwBdKTQgV,0.298,0.413,2.0,-6.54,1.0,0.0326,0.757,9.77e-06,0.146,0.115,145.862,206400.0,4.0
9085,Lyn,1A6WCseWiK22oxqodg7vcy,"I Can See Your Voice 4, Pt. 2",24KdfevGcQaN1gicSJY4Rv,Back In Time - Instrumental,74X9vugReLd1lMraNtpptW,0.433,0.341,11.0,-10.077,0.0,0.0271,0.155,0.888,0.147,0.0426,73.048,206600.0,4.0
9086,Lyn,1A6WCseWiK22oxqodg7vcy,"Saimdang, Memoir of Colors OST Part.4",1lzIhggC6QNI37k0lkwHQI,"Whenever, Wherever",68lCkasCqmEhKCPHvYPNei,0.364,0.339,2.0,-6.744,0.0,0.0333,0.869,7.98e-06,0.144,0.154,125.968,269751.0,4.0
9087,Lyn,1A6WCseWiK22oxqodg7vcy,"Saimdang, Memoir of Colors OST Part.4",1lzIhggC6QNI37k0lkwHQI,"Whenever, Wherever (inst)",5YG8yHCrcGdNCskx4GlOa9,0.48,0.226,2.0,-12.612,0.0,0.0313,0.592,0.649,0.145,0.0583,128.086,269751.0,4.0
9088,Lyn,1A6WCseWiK22oxqodg7vcy,20th Century Carol (19792016),0VnKvPQ4RHoaahqOp0XCe0,20th Century Carol (19792016),0HyXueij3yydXxq83pw4Oh,0.507,0.325,2.0,-9.536,0.0,0.0478,0.959,0.00441,0.119,0.234,88.274,262128.0,4.0
9089,Lyn,1A6WCseWiK22oxqodg7vcy,The Legend of The Blue Sea OST Part.1,3VArMvD885SqMxsHqyBfzD,Love Story,59Jq02jMj7gInyclQePYs8,0.404,0.557,2.0,-4.76,1.0,0.0396,0.709,0.0,0.125,0.193,60.136,204506.0,4.0
9090,Lyn,1A6WCseWiK22oxqodg7vcy,The Legend of The Blue Sea OST Part.1,3VArMvD885SqMxsHqyBfzD,Love Story - Instrumental,6ip7t9CcJb2S6EgWkyVFy9,0.479,0.339,2.0,-9.583,1.0,0.028,0.158,0.809,0.124,0.0842,127.933,204506.0,4.0
9091,Lyn,1A6WCseWiK22oxqodg7vcy,Only yours,0J9Zt5UP10zYSGaRmFy5F4,Only yours (feat.soulman),4I7efJwiumeuxfJx4p7Dh3,0.479,0.538,2.0,-8.031,1.0,0.044,0.787,2.94e-06,0.108,0.0898,125.441,216093.0,4.0
9092,Lyn,1A6WCseWiK22oxqodg7vcy,Only yours,0J9Zt5UP10zYSGaRmFy5F4,Only yours (inst),7kFpRrLJaWDb7xW0g5RpsU,0.705,0.375,3.0,-11.456,1.0,0.0368,0.501,0.665,0.109,0.11,128.016,216226.0,4.0
9093,Lyn,1A6WCseWiK22oxqodg7vcy,"Dear My Friends (Original Television Soundtrack), Pt 3",083uDAFOyCka5FWngyMgrQ,Want to be Free,4CTIVPQYgopNVodsymEB9s,0.394,0.274,3.0,-9.58,1.0,0.0359,0.932,1.38e-05,0.108,0.121,91.836,207890.0,3.0
9094,Lyn,1A6WCseWiK22oxqodg7vcy,"Dear My Friends (Original Television Soundtrack), Pt 3",083uDAFOyCka5FWngyMgrQ,Want to be Free (Inst.),6dDBfZi0edAcqzVwFvIgCg,0.404,0.12,3.0,-16.924,1.0,0.0368,0.791,0.886,0.108,0.096,91.967,207890.0,3.0
9095,Lyn,1A6WCseWiK22oxqodg7vcy,Descendants Of The Sun Pt.7 (Original Television Soundtrack),60XRnPYaFeSFUvrAlRYFP6,With You,2o2e7bYiUSJgUSFcxywNVV,0.373,0.525,0.0,-5.15,1.0,0.0363,0.834,1.94e-05,0.103,0.332,137.752,254737.0,4.0
9096,Lyn,1A6WCseWiK22oxqodg7vcy,Descendants Of The Sun Pt.7 (Original Television Soundtrack),60XRnPYaFeSFUvrAlRYFP6,With You - Instrumental,4WgPuqy54nt2pi89GM5gHs,0.449,0.328,0.0,-12.557,1.0,0.0269,0.507,0.868,0.0966,0.181,138.071,254737.0,4.0
9097,Lyn,1A6WCseWiK22oxqodg7vcy,"Looking For Love (Woman Ver.) [From “Oh My Venus (Original Television Soundtrack), Pt. 7”]",6Rhn6VBQOPybwQr3950ixF,"Looking For Love (Woman Ver.) [From “Oh My Venus (Original Television Soundtrack), Pt. 7”]",4WFu4CaqYeslTEtYbL8zz0,0.433,0.401,9.0,-7.039,1.0,0.0336,0.761,6.33e-05,0.128,0.309,129.41,243000.0,4.0
9098,Lyn,1A6WCseWiK22oxqodg7vcy,투유 프로젝트 - 슈가맨 Pt.8,2PyXqzumTlNgG9s0mK64Ux,처음 그 날처럼,5eqvw6oHUaie3RnauhFfQQ,0.389,0.556,2.0,-4.936,0.0,0.0316,0.564,0.0,0.26,0.327,78.237,240453.0,4.0
9099,Lyn,1A6WCseWiK22oxqodg7vcy,투유 프로젝트 - 슈가맨 Pt.8,2PyXqzumTlNgG9s0mK64Ux,내 눈물 모아,5CCOHfShmUiifAyNhKNf9o,0.75,0.566,8.0,-7.146,1.0,0.0391,0.586,0.0,0.13,0.38,114.014,236761.0,4.0
9100,Lyn,1A6WCseWiK22oxqodg7vcy,Let Me Be The Only One,4X7q9KwdJLq2e4muWkXhPo,Let me be the only one,7LhQsD3efCnzxGc9fE9GNJ,0.9,0.445,8.0,-13.014,1.0,0.045,0.923,0.861,0.127,0.68,120.001,168159.0,4.0
9101,Lyn,1A6WCseWiK22oxqodg7vcy,Let Me Be The Only One,4X7q9KwdJLq2e4muWkXhPo,Let Me Be The Only One - Instrumental,5UhrAJFd8KoS2QMleWOjaU,0.887,0.387,8.0,-7.471,1.0,0.0344,0.883,0.0,0.127,0.595,119.923,168159.0,4.0
9102,Lyn,1A6WCseWiK22oxqodg7vcy,Mask OST Part.1,12XLP8hFgsL7rvz3iVc8s0,Only one day,17UOnxD6LXxtb5QGXWa7Dn,0.344,0.579,10.0,-4.587,1.0,0.0369,0.589,0.0,0.0817,0.279,136.695,267947.0,3.0
9103,Lyn,1A6WCseWiK22oxqodg7vcy,Mask OST Part.1,12XLP8hFgsL7rvz3iVc8s0,Only one day (inst),4ssz7ikzAm4rlHegYu7IVX,0.274,0.37,10.0,-9.225,1.0,0.0316,0.247,0.943,0.0822,0.103,138.046,268027.0,3.0
9104,Lyn,1A6WCseWiK22oxqodg7vcy,황성제 Project 슈퍼히어로 4th Line Up - Baby Baby,7ImEtorJXCWLL72rjWPcYZ,황성제 Project 슈퍼히어로 4th Line Up - Baby Baby,7ptKDKpQNLSsammoHp8VMa,0.558,0.46,6.0,-7.83,1.0,0.0654,0.822,0.0,0.133,0.442,89.741,219873.0,4.0
9105,Lyn,1A6WCseWiK22oxqodg7vcy,Y.BIRD From Jellyfish With LYn X LEO,1jbmF81ZYkJNbyJAsBkL9d,Blossom Tears,0EZG2qASnX2Dw7BF5ZP6CC,0.508,0.837,5.0,-3.037,1.0,0.0511,0.413,0.0,0.228,0.486,150.041,217867.0,4.0
9106,Lyn,1A6WCseWiK22oxqodg7vcy,Y.BIRD From Jellyfish With LYn X LEO,1jbmF81ZYkJNbyJAsBkL9d,Blossom Tears (Inst.),1Onecgk3jMvUDFnd5faaMy,0.525,0.685,5.0,-7.238,1.0,0.0337,0.0841,0.458,0.12,0.385,75.025,217879.0,4.0
9107,Lyn,1A6WCseWiK22oxqodg7vcy,"My Love From the Star 별에서 온 그대 (Original Television Soundtrack), Pt. 1",6wDjjeUNPHYZAVmkYLcrG6,My Destiny,0hKA3q6BWtKg5mdet7E1fX,0.346,0.437,7.0,-6.342,1.0,0.0423,0.785,4.23e-05,0.119,0.107,127.145,231840.0,4.0
9108,Lyn,1A6WCseWiK22oxqodg7vcy,"My Love From the Star 별에서 온 그대 (Original Television Soundtrack), Pt. 1",6wDjjeUNPHYZAVmkYLcrG6,My Destiny - Instrumental,56tNNvo3SEqsoScbWTeP7K,0.496,0.299,7.0,-10.718,1.0,0.0305,0.732,0.95,0.117,0.0743,128.032,231840.0,4.0
9109,Lyn,1A6WCseWiK22oxqodg7vcy,Serendipity,0GFxiFbi28JsisHJ1pPXkT,Serendipity,2buF1HXHQemjWwEHxjovpV,0.338,0.362,9.0,-11.042,1.0,0.0365,0.68,1e-05,0.1,0.103,127.763,256936.0,4.0
9110,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #2_I Like This Song,4bWNH8fzwqahuDIdcryIUf,I Like This Song,38fbWgJYO3SN7AsWUIRtvk,0.664,0.737,11.0,-5.191,1.0,0.0566,0.565,1.54e-06,0.103,0.661,92.059,260587.0,4.0
9111,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #2_I Like This Song,4bWNH8fzwqahuDIdcryIUf,Song For Love - Korean Version,2cOTB32YbxEF4iiauNn2u2,0.539,0.717,2.0,-3.922,1.0,0.0302,0.302,0.0,0.269,0.139,135.87,235426.0,4.0
9112,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #2_I Like This Song,4bWNH8fzwqahuDIdcryIUf,High Heel,4HptLz0HC99xPbwpgo9CvS,0.634,0.588,1.0,-5.963,1.0,0.358,0.539,0.0,0.0361,0.587,81.061,192813.0,4.0
9113,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #2_I Like This Song,4bWNH8fzwqahuDIdcryIUf,Song For Love - English Version,42iScCpm1v6hsT2gPOQ5tX,0.555,0.748,2.0,-3.464,1.0,0.0271,0.3,2.78e-06,0.244,0.153,135.961,235426.0,4.0
9114,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #1_Breakable Heart,5zsARUGIljEO77w1pc3Ugg,Breakable Heart,3LWMGuNnuGE11fGbCQT9lu,0.534,0.836,7.0,-4.77,1.0,0.175,0.518,0.0,0.277,0.648,177.878,240291.0,4.0
9115,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #1_Breakable Heart,5zsARUGIljEO77w1pc3Ugg,Tonight,2YuPpxPUNJOS5IHb8vStWP,0.404,0.813,8.0,-3.436,1.0,0.168,0.352,0.0,0.228,0.348,185.948,252759.0,4.0
9116,Lyn,1A6WCseWiK22oxqodg7vcy,8Th #1_Breakable Heart,5zsARUGIljEO77w1pc3Ugg,Even I've just loved you,7FG9bcgWo322Kx7clZl8GP,0.33,0.294,3.0,-8.049,1.0,0.0358,0.854,9.66e-06,0.0912,0.284,97.133,236935.0,1.0
9117,Lyn,1A6WCseWiK22oxqodg7vcy,Rain Down,4B0kVpYzTMJTzOg8YFApsB,Rain Down,1izcnOawwQknMERLDsv7dq,0.396,0.282,1.0,-13.386,1.0,0.0451,0.895,0.000142,0.402,0.0929,141.616,278200.0,4.0
9118,Lyn,1A6WCseWiK22oxqodg7vcy,CHU! POP! CHU!,18oD3MiKyb0nl438A1EeBT,CHU! POP! CHU!,3YchaGVC8QlHLiZraPMopr,0.679,0.651,0.0,-5.018,1.0,0.0301,0.344,0.0,0.599,0.439,128.048,242235.0,4.0
9119,Lyn,1A6WCseWiK22oxqodg7vcy,보스를 지켜라 Pt. 2 Original Television Soundtrack,6FUjSlcd3ARczwpKWhIhmO,잘 알지도 못하면서,4QWgBQYda0mju4OgmuYYCN,0.31,0.59,4.0,-5.256,1.0,0.136,0.685,0.0,0.113,0.242,203.797,259390.0,4.0
9120,Lyn,1A6WCseWiK22oxqodg7vcy,보스를 지켜라 Pt. 2 Original Television Soundtrack,6FUjSlcd3ARczwpKWhIhmO,잘 알지도 못하면서 Instrumental,4jgcV1txbryyQYPo8xmrau,0.494,0.4,4.0,-11.377,1.0,0.0284,0.0955,0.846,0.102,0.0976,102.005,259390.0,4.0
9121,Lyn,1A6WCseWiK22oxqodg7vcy,김형석 With Lyn - 늦은 후회,1Ghu51EASdV8aT8QJ62VP8,김형석 With Lyn - 늦은 후회,5ay9Nkp3m3Uq6Zb2Eqbt0v,0.516,0.501,4.0,-5.344,1.0,0.0355,0.776,1.82e-06,0.14,0.21,135.852,282517.0,4.0
9122,Lyn,1A6WCseWiK22oxqodg7vcy,Lyn Winter's Melody,109bUErzeYerzxkn71ON6p,Blizzard Of Love,5d4P4nbc9RljUv1Q1Vakk9,0.463,0.714,1.0,-5.448,1.0,0.096,0.741,0.0,0.602,0.413,167.914,204408.0,4.0
9123,Lyn,1A6WCseWiK22oxqodg7vcy,Lyn Winter's Melody,109bUErzeYerzxkn71ON6p,"Silent Night, Holy Night + The First Noel",3RIxensPElbTkp4RBZHBKT,0.303,0.383,9.0,-7.42,1.0,0.0781,0.858,0.0,0.173,0.248,75.897,289933.0,3.0
9124,Lyn,1A6WCseWiK22oxqodg7vcy,Lyn Winter's Melody,109bUErzeYerzxkn71ON6p,Rudolph The Red-Nosed Reindeer + We Wish You A Merry Christmas (feat. Park Hyosin),6jgrcWh9ZKHdZ2oVWt12Bx,0.672,0.451,9.0,-6.983,0.0,0.036,0.589,0.0,0.176,0.635,120.059,209685.0,4.0
9125,Lyn,1A6WCseWiK22oxqodg7vcy,Director's Cut,4jJojg2bYB1LOIwkkJvDvr,새로고침,4jfEgINLztz4HuuVkoonSO,0.634,0.642,9.0,-5.057,1.0,0.0384,0.631,0.0,0.105,0.58,91.966,234960.0,4.0
9126,Lyn,1A6WCseWiK22oxqodg7vcy,Director's Cut,4jJojg2bYB1LOIwkkJvDvr,빈 고백,4ETOMAIHZsP5guCB3NgHML,0.555,0.119,7.0,-14.919,1.0,0.0323,0.967,0.027,0.0909,0.219,87.825,217947.0,4.0
9127,Lyn,1A6WCseWiK22oxqodg7vcy,6th Part 2 'CANDY TRAIN',0dK1hl9h2wVG5NAZyONql9,데이트 해줘요,2hk6d4lKEyaTsBtbMWXtDD,0.59,0.663,7.0,-3.863,1.0,0.0269,0.28,0.0,0.122,0.344,98.912,184033.0,4.0
9128,Lyn,1A6WCseWiK22oxqodg7vcy,6th Part 2 'CANDY TRAIN',0dK1hl9h2wVG5NAZyONql9,자기야 여보야 사랑아,12SBzsBbU8kvZmN16Fmipv,0.343,0.798,8.0,-3.551,1.0,0.171,0.334,0.0,0.0806,0.473,68.801,206420.0,4.0
9129,Lyn,1A6WCseWiK22oxqodg7vcy,6th Part 2 'CANDY TRAIN',0dK1hl9h2wVG5NAZyONql9,AH.AH!,2f3tr0PTb0XROIHlxx2GZZ,0.79,0.7,2.0,-6.242,0.0,0.0467,0.209,2.68e-05,0.111,0.75,126.988,250828.0,4.0
9130,Lyn,1A6WCseWiK22oxqodg7vcy,6th Part 2 'CANDY TRAIN',0dK1hl9h2wVG5NAZyONql9,Special Day,31rc097qJIXxySyqVi9NwN,0.611,0.218,6.0,-11.447,1.0,0.0504,0.96,0.0,0.118,0.232,93.906,248764.0,4.0
9131,Lyn,1A6WCseWiK22oxqodg7vcy,6th Part 2 'CANDY TRAIN',0dK1hl9h2wVG5NAZyONql9,Sweetheart,7hOpX8g5Jz4HiIyCbbLRl2,0.403,0.544,5.0,-6.686,1.0,0.0437,0.862,0.0,0.102,0.364,139.086,258952.0,4.0
9132,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,New Celebration,0FNVEDLFPvn4yCEW0HYsBe,0.752,0.868,2.0,-4.443,1.0,0.0843,0.0615,0.0,0.0759,0.419,119.974,199276.0,4.0
9133,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,누나의 노래,65cO1FwNDw6nMvV1EUV90R,0.781,0.824,1.0,-3.303,1.0,0.159,0.13,0.0,0.187,0.673,106.92,205937.0,4.0
9134,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,실화,3Q1xmA02JweY3XhpwalQwS,0.602,0.645,9.0,-3.915,0.0,0.0407,0.527,0.0,0.106,0.218,133.838,220409.0,4.0
9135,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,"L o v e U, I L o v e U",2Q5fKnyVFO555UXqFuIbLf,0.454,0.401,7.0,-5.454,1.0,0.0535,0.918,0.0,0.124,0.32,74.801,244964.0,4.0
9136,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,통화연결음,2Mgb5XYieeqZ2lArUFl9KV,0.44,0.227,6.0,-8.692,1.0,0.0799,0.933,0.0,0.104,0.22,163.3,273777.0,4.0
9137,Lyn,1A6WCseWiK22oxqodg7vcy,6½ ‘New Celebration’,22zBEmFE0qabshIVUXAvfN,New Edit - Instrumental,2FZ2q56Qy5pNXU3bCfbm61,0.524,0.546,9.0,-5.931,0.0,0.0306,0.032,0.674,0.151,0.101,134.006,220409.0,4.0
9138,Lyn,1A6WCseWiK22oxqodg7vcy,New Celebration,0PYk4VUhz1w4f1HFdab7NP,New Celebration,1VuR5YLYMkni0NwEZQgJ4A,0.752,0.868,2.0,-4.443,1.0,0.0843,0.0615,0.0,0.0759,0.419,119.974,199276.0,4.0
9139,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,She Would Never Know (Original Television Soundtrack) Pt. 4,5wldPoXnvSZ4xRK7EEsvCW,To You,79qQRQNFmtBvVIDsWHepwi,0.64,0.648,8.0,-4.035,1.0,0.0335,0.563,0.0,0.204,0.397,93.065,220600.0,4.0
9140,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,She Would Never Know (Original Television Soundtrack) Pt. 4,5wldPoXnvSZ4xRK7EEsvCW,To You Instrumental,6Bu7nFQJuLHxqa6AhhnCqY,0.651,0.449,8.0,-8.312,1.0,0.0258,0.132,0.293,0.258,0.405,93.001,220613.0,4.0
9141,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,"Backstreet Rookie (Original Television Soundtrack), Pt.3",4ay0KvsNl3DFrvmOdqun5A,Love Ya,3k139O5pIDb3fxQOpWxupt,0.572,0.861,0.0,-3.397,0.0,0.06,0.105,0.0,0.0884,0.65,97.866,185013.0,4.0
9142,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,"Backstreet Rookie (Original Television Soundtrack), Pt.3",4ay0KvsNl3DFrvmOdqun5A,Love Ya - Inst.,30SlihUIAgqekto1NrEPqR,0.415,0.929,0.0,-6.463,0.0,0.0435,0.000287,0.735,0.0896,0.5,196.021,185013.0,4.0
9143,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,봄의 맛,27aQ4XIS7I2Pq7DCmlkGJW,봄의 맛,4zxofQ09UgfwMwcTd2haaw,0.768,0.55,0.0,-5.468,1.0,0.0322,0.216,0.0,0.082,0.667,99.9,180494.0,4.0
9144,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,봄의 맛,27aQ4XIS7I2Pq7DCmlkGJW,봄의 맛 (inst.),0KWJEGOBjWWJOn8NOpn0f8,0.864,0.412,0.0,-8.029,1.0,0.0443,0.084,0.53,0.111,0.426,99.999,180494.0,4.0
9145,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,호빵이 좋아,1jY0c66EQnc5bPwYUbdKgu,호빵이 좋아,4MRLQOl4NQB60WEWkoPb3o,0.709,0.766,11.0,-3.932,1.0,0.033,0.178,0.0,0.116,0.613,117.018,164862.0,4.0
9146,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,Sing For You - Last Story - Wat else needs to be said,7ugRgo4yjPdqwKCfsf4kJJ,Sing For You - Last Story - Wat else needs to be said,0p58j6lAvmN3lSqawDtL8U,0.738,0.676,1.0,-6.082,1.0,0.0842,0.0324,0.0,0.31,0.76,107.003,215733.0,4.0
9147,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,Singderella Special Song Vol.1,6g9CCrtZ0PMDaNuH1XfkHC,Dash,33677brQMY80uu54s0p1BC,0.441,0.795,10.0,-3.212,0.0,0.0824,0.191,0.0,0.392,0.598,95.008,243975.0,4.0
9148,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,T-WITH Vol.2,7zYx9x6dK6Ddf5Jd312o3S,시원해 (FEAT.알리),7vZFbIWMebHhidZe8g0X6g,0.683,0.695,0.0,-5.613,1.0,0.051,0.426,0.0,0.0996,0.646,120.03,215132.0,4.0
9149,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,T-WITH Vol.2,7zYx9x6dK6Ddf5Jd312o3S,시원해 (INST),5ml1r5dewosZlSgqMyTUOo,0.665,0.553,9.0,-9.311,0.0,0.0391,0.0332,0.587,0.0794,0.429,120.022,215132.0,4.0
9150,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,"To Mother (Music from Fantastic Duo, Pt. 12)",6hylGfDZ6Wp1YLkiaHa5bV,"To Mother (Music from Fantastic Duo, Pt. 12)",4u25XvjftW1nvF5Z47Q2I2,0.397,0.495,4.0,-7.114,1.0,0.0666,0.656,0.0,0.474,0.155,139.724,347693.0,4.0
9151,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,T-With Vol.1,69306F5ANo5NSWSJsjLO0J,시간(TIME) (FEAT.유성은),2yrxukuhxXoCjXZDhfCLqz,0.492,0.518,3.0,-6.409,1.0,0.0335,0.296,0.0,0.235,0.305,123.882,237337.0,4.0
9152,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,T-With Vol.1,69306F5ANo5NSWSJsjLO0J,시간(TIME) (INST),2RARZ71hpEWeO7ab4FTRlt,0.529,0.379,3.0,-11.06,1.0,0.0313,0.00317,0.79,0.112,0.226,124.007,237337.0,4.0
9153,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,투유 프로젝트 - 슈가맨 Pt.16,6VIQWesqVFa2XA7NBtMdav,이별이 오지 못하게,7EYkv9ZYzzmos2IDvbBZ5X,0.412,0.365,8.0,-8.065,1.0,0.0365,0.732,0.0,0.0902,0.296,138.006,230535.0,4.0
9154,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,투유 프로젝트 - 슈가맨 Pt.16,6VIQWesqVFa2XA7NBtMdav,그댄 행복에 살텐데,1Zp82Ouzk8eEzxhwQDcs4o,0.326,0.528,3.0,-5.974,1.0,0.0298,0.757,0.0,0.133,0.182,118.582,310493.0,4.0
9155,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,"Darling U [From ""Oh My Venus (Original Television Soundtrack), Pt. 2""]",3pet0cY2CPODupzdgvTQfD,"Darling U [From ""Oh My Venus (Original Television Soundtrack), Pt. 2""]",1WI339xQqEbwdL97NBq30X,0.772,0.706,10.0,-3.898,1.0,0.0307,0.464,0.0,0.178,0.914,120.074,188947.0,4.0
9156,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,I Can See Your Voice Part 2,4NfStYogPbRCrYwpR7punJ,Words I'd Want To Say,2xLBHrSWCV8UeAfvbkaPH5,0.519,0.476,1.0,-5.265,1.0,0.029,0.675,1.57e-05,0.169,0.274,135.844,271150.0,4.0
9157,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,I Can See Your Voice Part 2,4NfStYogPbRCrYwpR7punJ,Words I'd Want To Say - Instrumental,0jsNVjFsl84P2hHAZiQx2i,0.588,0.403,1.0,-9.95,1.0,0.0266,0.471,0.918,0.106,0.239,135.997,271150.0,4.0
9158,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,둘이면,7AWrvbeYuqhetmkAPOD6pr,둘이면,4XBCQDixZ1mOmR5hHlSOu1,0.658,0.507,8.0,-7.572,1.0,0.0325,0.828,0.0,0.111,0.39,126.033,239700.0,4.0
9159,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,둘이면,7AWrvbeYuqhetmkAPOD6pr,둘이면 (INST),5wXo9t9Q3jhQ3kZchVBIKB,0.634,0.47,1.0,-12.442,1.0,0.0269,0.868,0.926,0.11,0.436,126.13,239700.0,4.0
9160,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,My Lovely Girl (Original Television Soundtrack) Pt. 4,30tCBX5kBfPk7PpDfo0w3F,I only want you,5eDB2PPi49028t9jUltvfx,0.713,0.73,11.0,-6.187,0.0,0.0546,0.587,0.0,0.427,0.701,94.013,194156.0,4.0
9161,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,My Lovely Girl (Original Television Soundtrack) Pt. 4,30tCBX5kBfPk7PpDfo0w3F,I only want you - Instrumental,7yFzvwmSEMLM6b75Cl6VYx,0.641,0.631,11.0,-11.755,0.0,0.0279,0.0636,0.882,0.138,0.369,93.998,192435.0,4.0
9162,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,Hakuna Matata (feat. SBS 아프리카 희망원정대),5fKoAi6biHQHriJQNhGAbM,Hakuna Matata (feat. SBS 아프리카 희망원정대),59LC4Pe7cV2ZjWbU4Bg2bg,0.426,0.681,4.0,-7.145,1.0,0.198,0.665,1.05e-05,0.0817,0.385,118.863,212078.0,4.0
9163,Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,MARRY HIM IF YOU DARE OST Part 1,5P38Yvhdjc9QMZ6PdUXDBZ,My Lady,5GCvtP3ELCyx3G3N6IgUah,0.618,0.856,11.0,-4.558,0.0,0.0417,0.045,0.0,0.0762,0.457,129.994,221746.0,4.0
